ano,mes,estado,casos,mortes,temperatura,precipitacao,data_criacao,data_atualizacao
2021,Maio,PE,6172,1,17.12,817.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,PI,489,0,10.37,529.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,PR,6088,8,7.46,885.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,RJ,457,1,16.75,1675.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,RN,427,0,5.64,243.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,RO,178,0,8.93,21.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,RR,20,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,RS,2922,4,12.91,5444.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,SC,7934,3,11.46,2046.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,SE,39,0,13.03,448.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,SP,27810,9,11.72,648.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Maio,TO,557,0,14.09,87.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,AC,167,1,3.8,32.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,AL,708,2,9.83,61.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,AM,688,1,5.88,364.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,AP,16,0,4.86,69.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,BA,2017,2,9.51,777.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,CE,8547,7,8.74,98.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,DF,2350,2,19.72,88.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,ES,1,0,16.98,427.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,GO,6074,3,17.27,143.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,MA,100,0,9.83,189.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,MG,1761,0,15.8,542.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,MS,349,0,8.48,611.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,MT,2336,2,6.92,43.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,PA,307,0,8.96,653.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,PB,2272,1,9.95,93.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,PE,7844,0,17.48,352.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,PI,644,0,9.3,136.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,PR,1764,2,6.07,893.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,RJ,382,0,16.12,826.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,RN,592,0,7.55,5.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,RO,152,0,7.7,2.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,RR,21,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,RS,257,1,11.65,5480.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,SC,2379,0,9.87,3065.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,SE,71,0,12.66,234.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,SP,10228,7,10.74,708.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Junho,TO,567,1,13.06,39.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,AC,116,1,3.19,34.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,AL,1394,2,9.65,74.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,AM,556,2,5.21,367.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,AP,13,0,1.04,2.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,BA,897,0,8.97,1121.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,CE,7157,3,9.17,108.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,DF,1046,0,18.89,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,ES,4,0,16.12,61.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,GO,2987,0,15.37,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,MA,69,0,9.87,119.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,MG,813,0,14.52,129.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,MS,113,1,7.58,93.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,MT,1326,1,6.1,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,PA,200,0,9.29,869.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,PB,2819,1,9.51,182.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,PE,7095,2,16.07,463.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,PI,594,0,9.1,162.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,PR,494,0,5.27,276.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,RJ,229,1,14.75,402.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,RN,475,0,7.99,13.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,RO,84,0,6.66,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,RR,10,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,RS,55,0,10.52,1294.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,SC,320,0,8.54,660.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,SE,159,0,12.37,500.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,SP,3062,1,9.46,230.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Julho,TO,378,0,11.3,0.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,AC,118,0,3.56,12.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,AL,1527,4,9.67,137.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,AM,348,0,5.53,372.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,AP,42,0,0.41,0.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,BA,474,0,8.37,652.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,CE,4075,0,8.89,2.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,DF,550,0,21.16,23.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,ES,0,0,15.8,548.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,GO,1855,1,16.75,19.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,MA,69,0,8.8,35.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,MG,610,0,16.12,417.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,MS,81,1,9.34,279.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,MT,629,0,5.84,10.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,PA,163,0,9.2,663.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,PB,2234,0,8.4,190.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,PE,3845,4,15.43,454.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,PI,657,0,8.96,23.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,PR,282,0,7.09,562.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,RJ,167,0,17.02,1409.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,RN,454,0,6.66,6.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,RO,50,0,6.64,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,RR,7,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,RS,17,0,12.92,3076.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,SC,118,0,11.28,672.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,SE,143,1,11.95,91.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,SP,1610,2,11.58,199.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Agosto,TO,310,0,11.29,57.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,AC,171,0,3.68,115.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,AL,1366,1,10.41,148.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,AM,210,0,7.13,399.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,AP,45,0,0.01,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,BA,333,0,10.05,228.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,CE,1640,3,9.36,33.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,DF,515,0,24.89,63.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,ES,0,0,16.83,297.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,GO,1541,0,20.5,448.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,MA,66,0,6.22,168.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,MG,583,1,18.62,712.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,MS,73,0,11.62,406.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,MT,478,0,5.0,232.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,PA,108,0,7.7,1049.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,PB,1965,1,9.93,35.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,PE,2574,0,13.8,131.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,PI,306,0,14.18,89.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,PR,245,0,8.04,701.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,RJ,113,2,18.83,837.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,RN,334,0,7.04,5.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,RO,23,0,6.44,32.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,RR,1,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,RS,24,0,14.09,6346.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,SC,43,1,11.42,2453.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,SE,106,0,12.68,100.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,SP,1425,5,12.43,421.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Setembro,TO,265,1,16.12,355.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,AC,281,0,3.66,292.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,AL,938,1,10.3,37.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,AM,185,0,8.16,797.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,AP,23,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,BA,290,1,13.92,1860.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,CE,948,0,9.02,13.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,DF,511,0,22.82,777.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,ES,0,0,16.54,1917.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,GO,1830,1,20.66,3597.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,MA,46,0,5.91,151.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,MG,524,0,17.07,8920.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,MS,85,0,11.09,2398.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,MT,678,1,4.33,561.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,PA,107,1,6.32,959.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,PB,1473,0,9.5,42.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,PE,1534,0,10.81,180.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,PI,96,0,15.71,630.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,PR,180,0,7.56,2400.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,RJ,68,0,19.74,5091.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,RN,313,0,5.54,0.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,RO,51,0,6.43,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,RR,3,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,RS,18,0,15.69,3930.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,SC,30,0,12.18,3381.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,SE,58,0,13.9,92.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,SP,1253,0,10.21,2712.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Outubro,TO,344,0,15.85,1293.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,AC,410,0,3.62,283.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,AL,662,0,10.19,88.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,AM,354,0,7.79,793.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,AP,21,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,BA,532,0,13.17,5092.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,CE,804,1,7.69,18.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,DF,783,0,20.93,1187.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,ES,0,0,19.86,2064.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,GO,4202,2,23.33,6582.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,MA,61,0,5.48,267.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,MG,822,0,18.21,11955.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,MS,119,0,11.43,1499.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,MT,1567,2,3.36,778.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,PA,478,0,6.04,1413.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,PB,1066,0,9.54,27.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,PE,1072,0,9.09,104.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,PI,134,0,13.78,1467.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,PR,231,0,12.22,705.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,RJ,88,0,21.09,4170.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,RN,308,0,5.16,2.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,RO,224,0,5.95,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,RR,9,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,RS,14,0,17.32,2339.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,SC,48,0,13.03,1654.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,SE,52,0,13.75,174.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,SP,1952,2,11.48,2226.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Novembro,TO,1380,1,12.85,2337.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,AC,888,0,3.64,358.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,AL,554,0,9.82,153.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,AM,407,1,7.71,1277.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,AP,21,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,BA,1411,0,13.58,6949.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,CE,921,0,9.06,193.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,DF,2328,1,21.08,1959.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,ES,3,0,22.31,2561.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,GO,14338,9,22.89,6905.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,MA,181,1,5.12,552.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,MG,1551,1,19.91,18510.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,MS,239,0,10.64,1269.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,MT,3986,1,2.79,428.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,PA,1608,0,8.89,3498.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,PB,1189,0,20.84,378.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,PE,1177,0,6.41,309.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,PI,322,0,13.83,2064.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,PR,292,0,12.2,784.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,RJ,133,0,22.57,6729.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,RN,316,0,4.94,16.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,RO,496,0,6.01,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,RR,0,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,RS,39,0,19.59,1662.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,SC,59,1,13.9,1010.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,SE,48,0,8.36,232.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,SP,5030,6,10.04,2292.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2021,Dezembro,TO,4882,2,11.02,3467.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,AC,533,0,3.63,302.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,AL,168,0,11.15,31.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,AM,232,1,7.66,901.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,AP,15,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,BA,1303,1,14.0,2186.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,CE,359,0,8.54,696.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,DF,3009,1,21.68,969.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,ES,2,0,25.16,1533.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,GO,15121,9,22.51,6261.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,MA,172,0,5.14,453.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,MG,2480,2,21.81,18305.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,MS,375,0,9.13,503.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,MT,3758,3,4.23,578.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,PA,917,0,9.7,3767.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,PB,503,0,20.57,897.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,PE,295,0,5.86,194.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,PI,393,0,12.19,1710.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,PR,481,1,15.17,2490.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,RJ,77,0,24.55,5644.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,RN,187,0,4.57,54.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,RO,1002,1,12.5,626.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,RR,2,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,RS,154,0,23.07,3928.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,SC,57,0,19.05,2861.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,SE,14,0,3.56,43.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,SP,6587,2,12.7,4715.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Janeiro,TO,4037,2,11.48,2593.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,AC,488,1,3.53,532.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,AL,377,0,11.95,78.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,AM,412,0,7.56,1118.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,AP,39,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,BA,2537,7,14.03,1581.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,CE,974,0,7.47,279.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,DF,5760,2,21.55,1063.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,ES,4,0,23.9,2541.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,GO,25574,16,22.46,5226.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,MA,408,1,5.49,459.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,MG,3838,4,20.98,13757.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,MS,725,0,8.79,252.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,MT,4425,0,2.88,544.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,PA,933,0,10.72,2767.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,PB,1110,0,21.36,191.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,PE,658,0,6.23,82.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,PI,1384,2,12.74,849.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,PR,2439,2,14.71,1167.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,RJ,236,3,22.48,5000.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,RN,375,0,4.6,15.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,RO,1366,1,12.34,989.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,RR,1,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,RS,688,0,20.64,3691.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,SC,821,0,18.03,1593.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,SE,39,0,3.12,11.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,SP,13776,14,14.59,2337.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Fevereiro,TO,3721,1,11.33,1972.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,AC,533,0,3.54,309.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,AL,639,1,11.3,396.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,AM,588,0,7.91,1220.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,AP,25,0,0.0,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,BA,5979,1,14.22,2510.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,CE,2770,2,7.22,1042.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,DF,11947,1,22.35,488.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,ES,5,0,22.84,390.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,GO,43746,50,23.59,3613.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,MA,968,3,5.57,849.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,MG,13088,10,20.75,2766.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,MS,2459,5,9.02,640.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,MT,6375,3,4.38,799.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,PA,952,2,10.34,4475.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,PB,2584,0,20.91,1303.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,PE,1509,0,6.2,122.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,PI,4304,2,13.35,1369.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,PR,29170,17,12.76,2452.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,RJ,913,0,23.88,2572.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,RN,1733,0,4.18,33.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,RO,2016,5,12.38,812.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,RR,1,0,8.34,0.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,RS,17102,17,18.04,6056.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,SC,16649,26,15.53,3971.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2022,Marco,SE,104,1,2.73,57.4,2025-07-22 22:31:02,2025-07-22 22:31:02
