Ano;Mês;UF;Precipitação Total;Temperatura Média
2021;Fevereiro;Sergipe;25.6;17.32
2021;Março;Sergipe;141.8;16.8
2021;Abril;Sergipe;372.8;13.52
2021;Maio;Sergipe;448.0;13.03
2021;Junho;Sergipe;234.8;12.66
2021;Julho;Sergipe;500.6;12.37
2021;Agosto;Sergipe;91.0;11.95
2021;Setembro;Sergipe;100.8;12.68
2021;Outubro;Sergipe;92.6;13.9
2021;Novembro;Sergipe;174.4;13.75
2021;Dezembro;Sergipe;232.2;8.36
2021;Janeiro;Acre;609.8;7.62
2021;Fevereiro;Acre;934.0;6.27
2021;Março;Acre;531.4;5.28
2021;Abril;Acre;149.2;4.02
2021;Maio;Acre;117.0;4.06
2021;Junho;Acre;32.8;3.8
2021;Julho;Acre;34.2;3.19
2021;Agosto;Acre;12.8;3.56
2021;Setembro;Acre;115.4;3.68
2021;Outubro;Acre;292.0;3.66
2021;Novembro;Acre;283.4;3.62
2021;Dezembro;Acre;358.4;3.64
2021;Janeiro;Amazonas;1403.6;7.81
2021;Fevereiro;Amazonas;996.8;8.22
2021;Março;Amazonas;1373.0;8.24
2021;Abril;Amazonas;957.8;8.37
2021;Maio;Amazonas;599.4;7.43
2021;Junho;Amazonas;364.0;5.88
2021;Julho;Amazonas;367.0;5.21
2021;Agosto;Amazonas;372.0;5.53
2021;Setembro;Amazonas;399.0;7.13
2021;Outubro;Amazonas;797.6;8.16
2021;Novembro;Amazonas;793.0;7.79
2021;Dezembro;Amazonas;1277.4;7.71
2021;Janeiro;Amapá;406.2;11.49
2021;Fevereiro;Amapá;608.2;12.58
2021;Março;Amapá;765.8;12.55
2021;Abril;Amapá;472.2;12.37
2021;Maio;Amapá;523.4;9.13
2021;Junho;Amapá;69.2;4.86
2021;Julho;Amapá;2.0;1.04
2021;Agosto;Amapá;0.8;0.41
2021;Setembro;Amapá;0.0;0.01
2021;Outubro;Amapá;0.0;0.0
2021;Novembro;Amapá;0.0;0.0
2021;Dezembro;Amapá;0.0;0.0
2021;Janeiro;Pará;4502.2;13.26
2021;Fevereiro;Pará;6557.6;13.43
2021;Março;Pará;5608.8;11.59
2021;Abril;Pará;3318.8;10.76
2021;Maio;Pará;1807.0;10.1
2021;Junho;Pará;653.0;8.96
2021;Julho;Pará;869.6;9.29
2021;Agosto;Pará;663.8;9.2
2021;Setembro;Pará;1049.8;7.7
2021;Outubro;Pará;959.2;6.32
2021;Novembro;Pará;1413.0;6.04
2021;Dezembro;Pará;3498.4;8.89
2021;Janeiro;Rondônia;398.0;12.53
2021;Fevereiro;Rondônia;246.0;12.5
2021;Março;Rondônia;440.2;12.35
2021;Abril;Rondônia;228.4;12.54
2021;Maio;Rondônia;21.6;8.93
2021;Junho;Rondônia;2.8;7.7
2021;Julho;Rondônia;0.0;6.66
2021;Agosto;Rondônia;0.0;6.64
2021;Setembro;Rondônia;32.2;6.44
2021;Outubro;Rondônia;0.0;6.43
2021;Novembro;Rondônia;0.0;5.95
2021;Dezembro;Rondônia;0.0;6.01
2021;Janeiro;Roraima;24.2;8.12
2021;Fevereiro;Roraima;0.0;0.0
2021;Março;Roraima;0.0;0.0
2021;Abril;Roraima;0.0;0.0
2021;Maio;Roraima;0.0;0.0
2021;Junho;Roraima;0.0;0.0
2021;Julho;Roraima;0.0;0.0
2021;Agosto;Roraima;0.0;0.0
2021;Setembro;Roraima;0.0;0.0
2021;Outubro;Roraima;0.0;0.0
2021;Novembro;Roraima;0.0;0.0
2021;Dezembro;Roraima;0.0;0.0
2021;Janeiro;Tocantins;1615.6;15.9
2021;Fevereiro;Tocantins;3487.0;15.55
2021;Março;Tocantins;1746.8;15.24
2021;Abril;Tocantins;1114.2;14.37
2021;Maio;Tocantins;87.4;14.09
2021;Junho;Tocantins;39.2;13.06
2021;Julho;Tocantins;0.4;11.3
2021;Agosto;Tocantins;57.8;11.29
2021;Setembro;Tocantins;355.8;16.12
2021;Outubro;Tocantins;1293.0;15.85
2021;Novembro;Tocantins;2337.8;12.85
2021;Dezembro;Tocantins;3467.0;11.02
2021;Janeiro;Espírito Santo;432.0;20.61
2021;Fevereiro;Espírito Santo;2380.4;22.1
2021;Março;Espírito Santo;1553.6;21.52
2021;Abril;Espírito Santo;620.4;19.14
2021;Maio;Espírito Santo;307.4;18.08
2021;Junho;Espírito Santo;427.0;16.98
2021;Julho;Espírito Santo;61.4;16.12
2021;Agosto;Espírito Santo;548.4;15.8
2021;Setembro;Espírito Santo;297.4;16.83
2021;Outubro;Espírito Santo;1917.0;16.54
2021;Novembro;Espírito Santo;2064.0;19.86
2021;Dezembro;Espírito Santo;2561.8;22.31
2021;Janeiro;Minas Gerais;7296.2;21.97
2021;Fevereiro;Minas Gerais;16514.2;21.74
2021;Março;Minas Gerais;5184.0;21.91
2021;Abril;Minas Gerais;2156.4;19.63
2021;Maio;Minas Gerais;751.8;17.28
2021;Junho;Minas Gerais;542.8;15.8
2021;Julho;Minas Gerais;129.4;14.52
2021;Agosto;Minas Gerais;417.8;16.12
2021;Setembro;Minas Gerais;712.8;18.62
2021;Outubro;Minas Gerais;8920.6;17.07
2021;Novembro;Minas Gerais;11955.2;18.21
2021;Dezembro;Minas Gerais;18510.4;19.91
2021;Janeiro;Rio de Janeiro;2646.4;23.04
2021;Fevereiro;Rio de Janeiro;4183.6;21.81
2021;Março;Rio de Janeiro;2717.6;21.66
2021;Abril;Rio de Janeiro;2179.6;18.53
2021;Maio;Rio de Janeiro;1675.0;16.75
2021;Junho;Rio de Janeiro;826.4;16.12
2021;Julho;Rio de Janeiro;402.8;14.75
2021;Agosto;Rio de Janeiro;1409.4;17.02
2021;Setembro;Rio de Janeiro;837.6;18.83
2021;Outubro;Rio de Janeiro;5091.2;19.74
2021;Novembro;Rio de Janeiro;4170.8;21.09
2021;Dezembro;Rio de Janeiro;6729.4;22.57
2021;Janeiro;São Paulo;3756.6;15.8
2021;Fevereiro;São Paulo;2904.6;15.41
2021;Março;São Paulo;2556.8;15.02
2021;Abril;São Paulo;776.2;13.18
2021;Maio;São Paulo;648.6;11.72
2021;Junho;São Paulo;708.0;10.74
2021;Julho;São Paulo;230.0;9.46
2021;Agosto;São Paulo;199.8;11.58
2021;Setembro;São Paulo;421.0;12.43
2021;Outubro;São Paulo;2712.2;10.21
2021;Novembro;São Paulo;2226.0;11.48
2021;Dezembro;São Paulo;2292.2;10.04
2021;Janeiro;Paraná;4137.8;12.79
2021;Fevereiro;Paraná;1037.2;11.92
2021;Março;Paraná;1695.2;10.54
2021;Abril;Paraná;237.8;8.78
2021;Maio;Paraná;885.8;7.46
2021;Junho;Paraná;893.0;6.07
2021;Julho;Paraná;276.6;5.27
2021;Agosto;Paraná;562.8;7.09
2021;Setembro;Paraná;701.6;8.04
2021;Outubro;Paraná;2400.6;7.56
2021;Novembro;Paraná;705.4;12.22
2021;Dezembro;Paraná;784.4;12.2
2021;Janeiro;Rio Grande do Sul;7748.2;20.56
2021;Fevereiro;Rio Grande do Sul;4163.2;20.77
2021;Março;Rio Grande do Sul;5238.2;20.18
2021;Abril;Rio Grande do Sul;1616.2;17.9
2021;Maio;Rio Grande do Sul;5444.4;12.91
2021;Junho;Rio Grande do Sul;5480.0;11.65
2021;Julho;Rio Grande do Sul;1294.8;10.52
2021;Agosto;Rio Grande do Sul;3076.6;12.92
2021;Setembro;Rio Grande do Sul;6346.0;14.09
2021;Outubro;Rio Grande do Sul;3930.6;15.69
2021;Novembro;Rio Grande do Sul;2339.0;17.32
2021;Dezembro;Rio Grande do Sul;1662.0;19.59
2021;Janeiro;Santa Catarina;5996.8;18.77
2021;Fevereiro;Santa Catarina;1929.8;18.53
2021;Março;Santa Catarina;2871.0;18.66
2021;Abril;Santa Catarina;691.0;14.44
2021;Maio;Santa Catarina;2046.0;11.46
2021;Junho;Santa Catarina;3065.6;9.87
2021;Julho;Santa Catarina;660.4;8.54
2021;Agosto;Santa Catarina;672.2;11.28
2021;Setembro;Santa Catarina;2453.2;11.42
2021;Outubro;Santa Catarina;3381.8;12.18
2021;Novembro;Santa Catarina;1654.4;13.03
2021;Dezembro;Santa Catarina;1010.6;13.9
2022;Janeiro;Distrito Federal;969.8;21.68
2022;Fevereiro;Distrito Federal;1063.6;21.55
2022;Março;Distrito Federal;488.8;22.35
2022;Abril;Distrito Federal;174.8;22.44
2022;Maio;Distrito Federal;57.0;19.78
2022;Junho;Distrito Federal;0.0;19.84
2022;Julho;Distrito Federal;0.0;19.51
2022;Agosto;Distrito Federal;0.2;21.45
2022;Setembro;Distrito Federal;198.2;22.68
2022;Outubro;Distrito Federal;207.4;23.3
2022;Novembro;Distrito Federal;1582.2;19.89
2022;Dezembro;Distrito Federal;1721.6;20.04
2022;Janeiro;Goiás;6261.0;22.51
2022;Fevereiro;Goiás;5226.0;22.46
2022;Março;Goiás;3613.2;23.59
2022;Abril;Goiás;1251.8;24.42
2022;Maio;Goiás;283.2;21.39
2022;Junho;Goiás;127.8;21.35
2022;Julho;Goiás;7.2;19.96
2022;Agosto;Goiás;45.6;20.65
2022;Setembro;Goiás;815.8;21.85
2022;Outubro;Goiás;1878.6;22.73
2022;Novembro;Goiás;3241.6;20.73
2022;Dezembro;Goiás;5402.6;19.12
2022;Janeiro;Mato Grosso do Sul;503.0;9.13
2022;Fevereiro;Mato Grosso do Sul;252.4;8.79
2022;Março;Mato Grosso do Sul;640.8;9.02
2022;Abril;Mato Grosso do Sul;305.0;9.12
2022;Maio;Mato Grosso do Sul;187.4;7.97
2022;Junho;Mato Grosso do Sul;188.6;7.83
2022;Julho;Mato Grosso do Sul;14.2;8.79
2022;Agosto;Mato Grosso do Sul;459.2;10.66
2022;Setembro;Mato Grosso do Sul;2154.8;15.85
2022;Outubro;Mato Grosso do Sul;2393.6;18.66
2022;Novembro;Mato Grosso do Sul;1796.8;19.73
2022;Dezembro;Mato Grosso do Sul;3240.8;20.3
2022;Janeiro;Mato Grosso;578.4;4.23
2022;Fevereiro;Mato Grosso;544.6;2.88
2022;Março;Mato Grosso;799.6;4.38
2022;Abril;Mato Grosso;175.0;6.38
2022;Maio;Mato Grosso;178.2;10.75
2022;Junho;Mato Grosso;655.0;11.04
2022;Julho;Mato Grosso;3.4;13.64
2022;Agosto;Mato Grosso;483.2;13.92
2022;Setembro;Mato Grosso;876.0;15.22
2022;Outubro;Mato Grosso;3836.8;16.13
2022;Novembro;Mato Grosso;3854.4;20.83
2022;Dezembro;Mato Grosso;8214.4;20.68
2022;Janeiro;Alagoas;31.4;11.15
2022;Fevereiro;Alagoas;78.4;11.95
2022;Março;Alagoas;396.8;11.3
2022;Abril;Alagoas;218.6;11.29
2022;Maio;Alagoas;732.2;10.6
2022;Junho;Alagoas;1366.0;13.45
2022;Julho;Alagoas;1338.4;15.8
2022;Agosto;Alagoas;623.6;12.3
2022;Setembro;Alagoas;169.8;16.41
2022;Outubro;Alagoas;117.2;17.74
2022;Novembro;Alagoas;523.0;17.31
2022;Dezembro;Alagoas;207.0;16.85
2022;Janeiro;Bahia;2186.8;14.0
2022;Fevereiro;Bahia;1581.6;14.03
2022;Março;Bahia;2510.0;14.22
2022;Abril;Bahia;2509.6;14.73
2022;Maio;Bahia;1243.8;12.65
2022;Junho;Bahia;637.0;11.91
2022;Julho;Bahia;1108.4;12.26
2022;Agosto;Bahia;868.4;13.53
2022;Setembro;Bahia;1166.8;16.77
2022;Outubro;Bahia;1484.4;19.16
2022;Novembro;Bahia;6924.6;16.79
2022;Dezembro;Bahia;6160.0;17.55
2022;Janeiro;Ceará;696.2;8.54
2022;Fevereiro;Ceará;279.2;7.47
2022;Março;Ceará;1042.6;7.22
2022;Abril;Ceará;824.4;7.11
2022;Maio;Ceará;440.0;5.49
2022;Junho;Ceará;231.0;4.81
2022;Julho;Ceará;175.2;5.08
2022;Agosto;Ceará;82.2;15.29
2022;Setembro;Ceará;31.6;18.99
2022;Outubro;Ceará;53.0;19.63
2022;Novembro;Ceará;784.2;20.14
2022;Dezembro;Ceará;410.2;21.95
2022;Janeiro;Maranhão;453.4;5.14
2022;Fevereiro;Maranhão;459.4;5.49
2022;Março;Maranhão;849.4;5.57
2022;Abril;Maranhão;2368.8;14.0
2022;Maio;Maranhão;1695.2;14.75
2022;Junho;Maranhão;894.6;14.98
2022;Julho;Maranhão;421.4;16.75
2022;Agosto;Maranhão;195.2;23.79
2022;Setembro;Maranhão;144.8;24.81
2022;Outubro;Maranhão;495.2;24.38
2022;Novembro;Maranhão;2425.8;20.42
2022;Dezembro;Maranhão;1853.6;20.07
2022;Janeiro;Paraíba;897.2;20.57
2022;Fevereiro;Paraíba;191.0;21.36
2022;Março;Paraíba;1303.8;20.91
2022;Abril;Paraíba;754.8;20.82
2022;Maio;Paraíba;1655.0;19.97
2022;Junho;Paraíba;935.4;18.85
2022;Julho;Paraíba;1099.6;18.65
2022;Agosto;Paraíba;357.4;18.95
2022;Setembro;Paraíba;118.6;19.96
2022;Outubro;Paraíba;97.0;20.72
2022;Novembro;Paraíba;499.8;20.13
2022;Dezembro;Paraíba;228.8;20.06
2022;Janeiro;Pernambuco;194.0;5.86
2022;Fevereiro;Pernambuco;82.0;6.23
2022;Março;Pernambuco;122.0;6.2
2022;Abril;Pernambuco;78.6;6.36
2022;Maio;Pernambuco;68.0;5.63
2022;Junho;Pernambuco;769.4;10.08
2022;Julho;Pernambuco;821.2;9.19
2022;Agosto;Pernambuco;468.2;9.28
2022;Setembro;Pernambuco;157.8;18.09
2022;Outubro;Pernambuco;329.2;18.26
2022;Novembro;Pernambuco;1145.4;17.37
2022;Dezembro;Pernambuco;694.6;17.2
2022;Janeiro;Piauí;1710.0;12.19
2022;Fevereiro;Piauí;849.4;12.74
2022;Março;Piauí;1369.2;13.35
2022;Abril;Piauí;720.0;12.68
2022;Maio;Piauí;379.0;12.47
2022;Junho;Piauí;184.2;12.66
2022;Julho;Piauí;53.8;12.44
2022;Agosto;Piauí;32.0;21.43
2022;Setembro;Piauí;279.2;20.79
2022;Outubro;Piauí;487.4;21.89
2022;Novembro;Piauí;2068.2;20.87
2022;Dezembro;Piauí;1874.6;20.81
2022;Janeiro;Rio Grande do Norte;54.6;4.57
2022;Fevereiro;Rio Grande do Norte;15.2;4.6
2022;Março;Rio Grande do Norte;33.6;4.18
2022;Abril;Rio Grande do Norte;23.6;4.73
2022;Maio;Rio Grande do Norte;29.2;6.12
2022;Junho;Rio Grande do Norte;167.6;5.86
2022;Julho;Rio Grande do Norte;537.6;5.83
2022;Agosto;Rio Grande do Norte;224.2;12.67
2022;Setembro;Rio Grande do Norte;47.2;20.11
2022;Outubro;Rio Grande do Norte;51.8;18.99
2022;Novembro;Rio Grande do Norte;68.8;17.87
2022;Dezembro;Rio Grande do Norte;74.0;12.51
2022;Janeiro;Sergipe;43.2;3.56
2022;Fevereiro;Sergipe;11.2;3.12
2022;Março;Sergipe;57.4;2.73
2022;Abril;Sergipe;70.2;2.34
2022;Maio;Sergipe;83.8;2.62
2022;Junho;Sergipe;193.8;5.53
2022;Julho;Sergipe;309.0;6.2
2022;Agosto;Sergipe;131.6;3.15
2022;Setembro;Sergipe;67.4;8.18
2022;Outubro;Sergipe;123.2;9.48
2022;Novembro;Sergipe;545.2;11.89
2022;Dezembro;Sergipe;89.4;13.38
2022;Janeiro;Acre;302.0;3.63
2022;Fevereiro;Acre;532.4;3.53
2022;Março;Acre;309.4;3.54
2022;Abril;Acre;218.6;3.51
2022;Maio;Acre;185.6;3.4
2022;Junho;Acre;51.2;2.85
2022;Julho;Acre;2.0;3.18
2022;Agosto;Acre;32.2;3.42
2022;Setembro;Acre;25.4;5.14
2022;Outubro;Acre;403.8;7.47
2022;Novembro;Acre;361.4;7.24
2022;Dezembro;Acre;743.4;7.29
2022;Janeiro;Amazonas;901.4;7.66
2022;Fevereiro;Amazonas;1118.6;7.56
2022;Março;Amazonas;1220.0;7.91
2022;Abril;Amazonas;2211.0;9.98
2022;Maio;Amazonas;1604.2;11.54
2022;Junho;Amazonas;1969.0;14.78
2022;Julho;Amazonas;1164.8;19.88
2022;Agosto;Amazonas;1345.2;19.92
2022;Setembro;Amazonas;1017.4;21.12
2022;Outubro;Amazonas;2876.6;20.97
2022;Novembro;Amazonas;2264.8;19.53
2022;Dezembro;Amazonas;4621.0;20.07
2022;Janeiro;Amapá;0.0;0.0
2022;Fevereiro;Amapá;0.0;0.0
2022;Março;Amapá;0.0;0.0
2022;Abril;Amapá;1248.8;19.58
2022;Maio;Amapá;1212.2;19.14
2022;Junho;Amapá;457.0;13.34
2022;Julho;Amapá;465.6;13.0
2022;Agosto;Amapá;148.0;13.51
2022;Setembro;Amapá;80.8;13.95
2022;Outubro;Amapá;36.8;14.13
2022;Novembro;Amapá;200.0;13.48
2022;Dezembro;Amapá;453.4;12.9
2022;Janeiro;Pará;3767.8;9.7
2022;Fevereiro;Pará;2767.8;10.72
2022;Março;Pará;4475.0;10.34
2022;Abril;Pará;3320.4;10.56
2022;Maio;Pará;2621.4;10.18
2022;Junho;Pará;2164.2;14.14
2022;Julho;Pará;798.2;15.46
2022;Agosto;Pará;811.4;14.58
2022;Setembro;Pará;692.4;15.07
2022;Outubro;Pará;1314.0;13.7
2022;Novembro;Pará;2601.8;12.16
2022;Dezembro;Pará;2806.2;11.69
2022;Janeiro;Rondônia;626.4;12.5
2022;Fevereiro;Rondônia;989.0;12.34
2022;Março;Rondônia;812.0;12.38
2022;Abril;Rondônia;262.6;12.83
2022;Maio;Rondônia;58.8;12.36
2022;Junho;Rondônia;61.0;6.72
2022;Julho;Rondônia;1.4;10.84
2022;Agosto;Rondônia;38.6;12.98
2022;Setembro;Rondônia;62.6;9.87
2022;Outubro;Rondônia;269.0;7.8
2022;Novembro;Rondônia;154.6;6.58
2022;Dezembro;Rondônia;211.2;6.48
2022;Janeiro;Roraima;0.0;0.0
2022;Fevereiro;Roraima;0.0;0.0
2022;Março;Roraima;0.0;8.34
2022;Abril;Roraima;0.0;27.0
2022;Maio;Roraima;0.0;25.75
2022;Junho;Roraima;0.0;25.58
2022;Julho;Roraima;0.0;25.99
2022;Agosto;Roraima;0.0;26.93
2022;Setembro;Roraima;0.0;27.56
2022;Outubro;Roraima;0.0;27.81
2022;Novembro;Roraima;0.0;23.52
2022;Dezembro;Roraima;50.6;26.48
2022;Janeiro;Tocantins;2593.2;11.48
2022;Fevereiro;Tocantins;1972.2;11.33
2022;Março;Tocantins;1985.4;11.25
2022;Abril;Tocantins;893.6;15.11
2022;Maio;Tocantins;215.0;12.31
2022;Junho;Tocantins;211.0;11.17
2022;Julho;Tocantins;0.4;14.33
2022;Agosto;Tocantins;1.8;16.79
2022;Setembro;Tocantins;582.4;17.16
2022;Outubro;Tocantins;1080.4;16.61
2022;Novembro;Tocantins;3391.0;15.43
2022;Dezembro;Tocantins;4006.0;15.14
2022;Janeiro;Espírito Santo;1533.4;25.16
2022;Fevereiro;Espírito Santo;2541.8;23.9
2022;Março;Espírito Santo;390.6;22.84
2022;Abril;Espírito Santo;405.4;23.73
2022;Maio;Espírito Santo;423.4;20.81
2022;Junho;Espírito Santo;102.4;20.14
2022;Julho;Espírito Santo;193.0;20.53
2022;Agosto;Espírito Santo;209.8;20.57
2022;Setembro;Espírito Santo;441.4;21.13
2022;Outubro;Espírito Santo;1113.4;23.68
2022;Novembro;Espírito Santo;3696.4;22.25
2022;Dezembro;Espírito Santo;4620.4;23.31
2022;Janeiro;Minas Gerais;18305.6;21.81
2022;Fevereiro;Minas Gerais;13757.0;20.98
2022;Março;Minas Gerais;2766.2;20.75
2022;Abril;Minas Gerais;1969.2;19.59
2022;Maio;Minas Gerais;1525.8;16.67
2022;Junho;Minas Gerais;199.8;17.08
2022;Julho;Minas Gerais;151.0;18.48
2022;Agosto;Minas Gerais;413.4;19.68
2022;Setembro;Minas Gerais;3116.0;21.54
2022;Outubro;Minas Gerais;6409.8;23.29
2022;Novembro;Minas Gerais;13263.4;21.26
2022;Dezembro;Minas Gerais;19867.2;22.01
2022;Janeiro;Rio de Janeiro;5644.2;24.55
2022;Fevereiro;Rio de Janeiro;5000.8;22.48
2022;Março;Rio de Janeiro;2572.0;23.88
2022;Abril;Rio de Janeiro;5375.8;22.1
2022;Maio;Rio de Janeiro;839.2;19.68
2022;Junho;Rio de Janeiro;1176.4;18.69
2022;Julho;Rio de Janeiro;475.2;19.85
2022;Agosto;Rio de Janeiro;1541.0;19.41
2022;Setembro;Rio de Janeiro;3277.8;19.37
2022;Outubro;Rio de Janeiro;1650.2;22.16
2022;Novembro;Rio de Janeiro;6058.2;21.02
2022;Dezembro;Rio de Janeiro;5990.6;22.98
2022;Janeiro;São Paulo;4715.4;12.7
2022;Fevereiro;São Paulo;2337.2;14.59
2022;Março;São Paulo;4188.2;17.02
2022;Abril;São Paulo;1838.2;16.95
2022;Maio;São Paulo;1564.8;15.63
2022;Junho;São Paulo;1349.2;16.23
2022;Julho;São Paulo;244.0;17.49
2022;Agosto;São Paulo;1526.8;15.74
2022;Setembro;São Paulo;3953.6;16.16
2022;Outubro;São Paulo;4432.4;21.55
2022;Novembro;São Paulo;4462.4;20.57
2022;Dezembro;São Paulo;8985.6;22.11
2022;Janeiro;Paraná;2490.4;15.17
2022;Fevereiro;Paraná;1167.0;14.71
2022;Março;Paraná;2452.8;12.76
2022;Abril;Paraná;1791.4;12.02
2022;Maio;Paraná;1429.6;10.76
2022;Junho;Paraná;1180.6;8.89
2022;Julho;Paraná;161.8;9.82
2022;Agosto;Paraná;1211.0;9.71
2022;Setembro;Paraná;3449.6;11.83
2022;Outubro;Paraná;5082.2;13.82
2022;Novembro;Paraná;2046.0;14.43
2022;Dezembro;Paraná;3089.4;21.01
2022;Janeiro;Rio Grande do Sul;3928.4;23.07
2022;Fevereiro;Rio Grande do Sul;3691.4;20.64
2022;Março;Rio Grande do Sul;6056.0;18.04
2022;Abril;Rio Grande do Sul;7215.6;15.76
2022;Maio;Rio Grande do Sul;6063.6;11.7
2022;Junho;Rio Grande do Sul;5793.0;9.4
2022;Julho;Rio Grande do Sul;5053.8;13.43
2022;Agosto;Rio Grande do Sul;4087.2;12.18
2022;Setembro;Rio Grande do Sul;2844.8;13.25
2022;Outubro;Rio Grande do Sul;5006.0;16.59
2022;Novembro;Rio Grande do Sul;2439.8;19.15
2022;Dezembro;Rio Grande do Sul;3212.6;21.7
2022;Janeiro;Santa Catarina;2861.6;19.05
2022;Fevereiro;Santa Catarina;1593.4;18.03
2022;Março;Santa Catarina;3971.8;15.53
2022;Abril;Santa Catarina;2092.2;13.37
2022;Maio;Santa Catarina;3608.6;9.9
2022;Junho;Santa Catarina;2564.6;8.68
2022;Julho;Santa Catarina;719.6;10.16
2022;Agosto;Santa Catarina;2827.4;9.44
2022;Setembro;Santa Catarina;1740.2;9.29
2022;Outubro;Santa Catarina;4549.8;13.44
2022;Novembro;Santa Catarina;3401.8;17.51
2022;Dezembro;Santa Catarina;5208.0;20.84
2023;Janeiro;Distrito Federal;940.8;20.59
2023;Fevereiro;Distrito Federal;555.6;21.96
2023;Março;Distrito Federal;722.2;20.92
2023;Abril;Distrito Federal;726.4;21.33
2023;Maio;Distrito Federal;14.4;19.97
2023;Junho;Distrito Federal;21.6;19.72
2023;Julho;Distrito Federal;0.0;20.19
2023;Agosto;Distrito Federal;194.4;22.11
2023;Setembro;Distrito Federal;178.0;24.13
2023;Outubro;Distrito Federal;464.0;23.61
2023;Novembro;Distrito Federal;562.2;23.52
2023;Dezembro;Distrito Federal;996.8;22.32
2023;Janeiro;Goiás;5788.2;19.68
2023;Fevereiro;Goiás;3163.8;20.7
2023;Março;Goiás;3365.2;20.61
2023;Abril;Goiás;2057.8;21.13
2023;Maio;Goiás;92.6;19.67
2023;Junho;Goiás;117.2;19.32
2023;Julho;Goiás;22.2;17.9
2023;Agosto;Goiás;336.8;19.28
2023;Setembro;Goiás;500.2;21.2
2023;Outubro;Goiás;1753.6;23.41
2023;Novembro;Goiás;2849.6;23.91
2023;Dezembro;Goiás;3613.0;21.62
2023;Janeiro;Mato Grosso do Sul;4794.6;21.86
2023;Fevereiro;Mato Grosso do Sul;5359.0;21.94
2023;Março;Mato Grosso do Sul;4301.8;22.24
2023;Abril;Mato Grosso do Sul;3691.2;22.6
2023;Maio;Mato Grosso do Sul;1540.2;20.13
2023;Junho;Mato Grosso do Sul;1364.0;17.56
2023;Julho;Mato Grosso do Sul;301.4;19.66
2023;Agosto;Mato Grosso do Sul;1163.4;22.14
2023;Setembro;Mato Grosso do Sul;1431.4;24.04
2023;Outubro;Mato Grosso do Sul;2991.6;24.92
2023;Novembro;Mato Grosso do Sul;3330.4;27.22
2023;Dezembro;Mato Grosso do Sul;3690.8;27.36
2023;Janeiro;Mato Grosso;9183.0;20.59
2023;Fevereiro;Mato Grosso;5831.4;20.74
2023;Março;Mato Grosso;5827.6;19.78
2023;Abril;Mato Grosso;3478.0;20.25
2023;Maio;Mato Grosso;507.6;20.07
2023;Junho;Mato Grosso;408.0;20.3
2023;Julho;Mato Grosso;19.2;20.76
2023;Agosto;Mato Grosso;592.0;22.34
2023;Setembro;Mato Grosso;1495.4;22.98
2023;Outubro;Mato Grosso;2125.6;23.22
2023;Novembro;Mato Grosso;3015.0;23.85
2023;Dezembro;Mato Grosso;4416.8;23.74
2023;Janeiro;Alagoas;126.4;21.69
2023;Fevereiro;Alagoas;82.0;22.73
2023;Março;Alagoas;228.6;22.72
2023;Abril;Alagoas;256.2;22.8
2023;Maio;Alagoas;460.4;19.29
2023;Junho;Alagoas;457.6;16.69
2023;Julho;Alagoas;299.0;15.32
2023;Agosto;Alagoas;160.6;16.35
2023;Setembro;Alagoas;252.0;24.48
2023;Outubro;Alagoas;50.8;24.58
2023;Novembro;Alagoas;26.2;23.22
2023;Dezembro;Alagoas;103.2;24.49
2023;Janeiro;Bahia;3197.4;17.35
2023;Fevereiro;Bahia;1323.0;17.14
2023;Março;Bahia;2704.6;16.34
2023;Abril;Bahia;2897.2;18.14
2023;Maio;Bahia;2215.8;18.29
2023;Junho;Bahia;1345.6;17.88
2023;Julho;Bahia;1289.2;17.47
2023;Agosto;Bahia;1009.4;19.18
2023;Setembro;Bahia;1009.8;21.63
2023;Outubro;Bahia;665.4;22.2
2023;Novembro;Bahia;1123.0;22.82
2023;Dezembro;Bahia;2236.2;22.99
2023;Janeiro;Ceará;1361.4;20.18
2023;Fevereiro;Ceará;1450.2;19.58
2023;Março;Ceará;3795.0;22.5
2023;Abril;Ceará;2197.2;20.96
2023;Maio;Ceará;488.0;19.82
2023;Junho;Ceará;273.4;19.67
2023;Julho;Ceará;96.6;19.68
2023;Agosto;Ceará;57.2;22.35
2023;Setembro;Ceará;14.8;24.99
2023;Outubro;Ceará;4.8;22.87
2023;Novembro;Ceará;99.0;22.3
2023;Dezembro;Ceará;321.6;22.52
2023;Janeiro;Maranhão;2069.2;19.12
2023;Fevereiro;Maranhão;1685.4;18.81
2023;Março;Maranhão;4368.0;20.98
2023;Abril;Maranhão;2490.6;20.07
2023;Maio;Maranhão;1485.2;20.58
2023;Junho;Maranhão;565.8;20.51
2023;Julho;Maranhão;122.0;19.73
2023;Agosto;Maranhão;81.0;22.89
2023;Setembro;Maranhão;39.0;27.29
2023;Outubro;Maranhão;192.6;27.02
2023;Novembro;Maranhão;529.6;25.1
2023;Dezembro;Maranhão;971.4;23.6
2023;Janeiro;Paraíba;398.0;20.32
2023;Fevereiro;Paraíba;508.2;21.03
2023;Março;Paraíba;1335.8;24.7
2023;Abril;Paraíba;1059.0;24.45
2023;Maio;Paraíba;791.8;24.06
2023;Junho;Paraíba;1371.2;22.13
2023;Julho;Paraíba;493.0;22.37
2023;Agosto;Paraíba;341.8;24.37
2023;Setembro;Paraíba;327.4;25.21
2023;Outubro;Paraíba;42.4;23.48
